CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,StreetAddr,City,State,ZIP,RegionType,Date,Month,DayOfWeek,Hour,Quarter,Year
61607,B,1,76.15210028,2023-06-11 05:59:00,Credit Card,"Unit 7088 Box 7434, DPO AE 45168",Electronics,11.08345759,67.71181454,Unit 7088 Box 7434,Unit 7088 Box 7434,AE,45168,Military/Abroad,2023-06-11,June,Sunday,5,2023Q2,2023
625623,B,9,97.9709057,2023-12-30 05:55:00,Debit Card,"USNS Moore, FPO AE 45343",Electronics,14.176946,756.7346097,USNS Moore,USNS Moore,AE,45343,Military/Abroad,2023-12-30,December,Saturday,5,2023Q4,2023
774424,A,6,87.66774425,2024-03-29 04:05:00,PayPal,"USNV Jones, FPO AA 48755",Electronics,12.07379209,462.4975385,USNV Jones,USNV Jones,AA,48755,Military/Abroad,2024-03-29,March,Friday,4,2024Q1,2024
840651,B,4,12.3200289,2023-07-03 04:24:00,Debit Card,"PSC 9129, Box 8806, APO AP 36089",Home Decor,19.00790485,39.91299812,PSC 9129,Box 8806,AP,36089,Military/Abroad,2023-07-03,July,Monday,4,2023Q3,2023
392653,D,9,15.41953184,2023-12-24 21:55:00,Credit Card,"USNV Vincent, FPO AA 93286",Home Decor,16.90321772,115.3182132,USNV Vincent,USNV Vincent,AA,93286,Military/Abroad,2023-12-24,December,Sunday,21,2023Q4,2023
633218,B,2,41.58551284,2023-11-06 11:25:00,Cash,"PSC 6965, Box 9606, APO AE 69133",Home Decor,16.97681125,69.05123762,PSC 6965,Box 9606,AE,69133,Military/Abroad,2023-11-06,November,Monday,11,2023Q4,2023
70526,C,9,12.41612801,2023-06-10 05:59:00,Credit Card,"Unit 9178 Box 1749, DPO AA 02576",Books,14.75050978,95.26217246,Unit 9178 Box 1749,Unit 9178 Box 1749,AA,02576,Military/Abroad,2023-06-10,June,Saturday,5,2023Q2,2023
640919,C,4,32.81803508,2023-08-18 14:02:00,Credit Card,"PSC 5778, Box 8125, APO AA 50751",Books,12.90515844,114.3312626,PSC 5778,Box 8125,AA,50751,Military/Abroad,2023-08-18,August,Friday,14,2023Q3,2023
688773,D,1,44.68744884,2023-11-29 03:35:00,Debit Card,"USS Walker, FPO AA 12962",Home Decor,17.56072684,36.84000802,USS Walker,USS Walker,AA,12962,Military/Abroad,2023-11-29,November,Wednesday,3,2023Q4,2023
196078,C,3,34.98550848,2023-12-06 02:41:00,Cash,"USNV White, FPO AE 06172",Books,6.209392318,98.43936302,USNV White,USNV White,AE,06172,Military/Abroad,2023-12-06,December,Wednesday,2,2023Q4,2023
543324,A,4,21.34849166,2023-06-13 21:47:00,Debit Card,"PSC 2176, Box 3234, APO AE 21259",Clothing,8.628988718,78.02533089,PSC 2176,Box 3234,AE,21259,Military/Abroad,2023-06-13,June,Tuesday,21,2023Q2,2023
281702,D,9,87.03971692,2024-01-02 14:54:00,Cash,"Unit 0374 Box 1931, DPO AP 67031",Home Decor,16.25595739,656.0151986,Unit 0374 Box 1931,Unit 0374 Box 1931,AP,67031,Military/Abroad,2024-01-02,January,Tuesday,14,2024Q1,2024
835505,B,7,43.15685363,2024-01-22 02:43:00,PayPal,"PSC 7055, Box 4223, APO AE 05116",Electronics,6.008924971,283.9451347,PSC 7055,Box 4223,AE,05116,Military/Abroad,2024-01-22,January,Monday,2,2024Q1,2024
328874,D,9,85.60879333,2023-05-28 05:07:00,Debit Card,"Unit 7480 Box 0272, DPO AA 21386",Electronics,10.05350392,693.0189894,Unit 7480 Box 0272,Unit 7480 Box 0272,AA,21386,Military/Abroad,2023-05-28,May,Sunday,5,2023Q2,2023
863399,B,1,34.8172943,2024-03-29 09:32:00,Credit Card,"Unit 1781 Box 6166, DPO AP 72160",Home Decor,15.39451867,29.45733943,Unit 1781 Box 6166,Unit 1781 Box 6166,AP,72160,Military/Abroad,2024-03-29,March,Friday,9,2024Q1,2024
864225,C,6,63.56315256,2024-02-20 15:25:00,Credit Card,"USCGC Ramos, FPO AP 16916",Electronics,13.39833354,330.2804962,USCGC Ramos,USCGC Ramos,AP,16916,Military/Abroad,2024-02-20,February,Tuesday,15,2024Q1,2024
205122,C,1,69.70065346,2023-08-25 22:42:00,PayPal,"PSC 1558, Box 8828, APO AE 99754",Home Decor,17.30529426,57.63875028,PSC 1558,Box 8828,AE,99754,Military/Abroad,2023-08-25,August,Friday,22,2023Q3,2023
832621,D,1,69.37179067,2023-10-08 14:25:00,Cash,"USS Rojas, FPO AE 82990",Clothing,15.16654184,58.85048901,USS Rojas,USS Rojas,AE,82990,Military/Abroad,2023-10-08,October,Sunday,14,2023Q4,2023
333755,C,1,65.81637598,2023-11-22 23:29:00,Credit Card,"USCGC Taylor, FPO AP 47448",Books,9.514277016,59.55442365,USCGC Taylor,USCGC Taylor,AP,47448,Military/Abroad,2023-11-22,November,Wednesday,23,2023Q4,2023
739908,C,5,23.87484437,2023-08-27 01:56:00,Credit Card,"USNV Davis, FPO AE 06889",Home Decor,8.593715357,109.115541,USNV Davis,USNV Davis,AE,06889,Military/Abroad,2023-08-27,August,Sunday,1,2023Q3,2023
971525,D,2,62.69864537,2023-10-14 13:31:00,PayPal,"USNS Singh, FPO AA 36944",Books,3.521443983,120.9814954,USNS Singh,USNS Singh,AA,36944,Military/Abroad,2023-10-14,October,Saturday,13,2023Q4,2023
389865,B,2,79.04611318,2023-10-31 22:06:00,Cash,"PSC 4593, Box 8766, APO AA 98715",Books,5.736763731,149.0228489,PSC 4593,Box 8766,AA,98715,Military/Abroad,2023-10-31,October,Tuesday,22,2023Q4,2023
5336,A,9,15.6550495,2023-09-11 21:54:00,Credit Card,"USCGC Moore, FPO AA 02843",Home Decor,1.682607031,138.5247288,USCGC Moore,USCGC Moore,AA,02843,Military/Abroad,2023-09-11,September,Monday,21,2023Q3,2023
854134,C,8,71.57023838,2023-12-05 17:58:00,Debit Card,"Unit 0384 Box 9137, DPO AP 15979",Clothing,1.339238194,564.8939393,Unit 0384 Box 9137,Unit 0384 Box 9137,AP,15979,Military/Abroad,2023-12-05,December,Tuesday,17,2023Q4,2023
857190,B,8,44.09169663,2023-11-15 06:36:00,Debit Card,"USNV Kennedy, FPO AP 88443",Home Decor,16.26656421,295.3559399,USNV Kennedy,USNV Kennedy,AP,88443,Military/Abroad,2023-11-15,November,Wednesday,6,2023Q4,2023
796531,C,1,91.30157386,2023-09-28 17:00:00,Debit Card,"PSC 9377, Box 7907, APO AP 12035",Electronics,8.491384949,83.54880576,PSC 9377,Box 7907,AP,12035,Military/Abroad,2023-09-28,September,Thursday,17,2023Q3,2023
302501,A,6,91.20053071,2023-12-12 11:01:00,PayPal,"PSC 9731, Box 3121, APO AE 36996",Home Decor,8.414178772,501.1605301,PSC 9731,Box 3121,AE,36996,Military/Abroad,2023-12-12,December,Tuesday,11,2023Q4,2023
712382,B,8,37.26420978,2024-02-10 06:22:00,Credit Card,"PSC 8552, Box 6450, APO AE 80891",Clothing,13.55270267,257.7112178,PSC 8552,Box 6450,AE,80891,Military/Abroad,2024-02-10,February,Saturday,6,2024Q1,2024
988160,A,1,77.98367985,2024-02-10 05:03:00,PayPal,"USNS Hawkins, FPO AA 91553",Home Decor,13.57432978,67.39791797,USNS Hawkins,USNS Hawkins,AA,91553,Military/Abroad,2024-02-10,February,Saturday,5,2024Q1,2024
776408,C,3,41.50515838,2023-09-26 19:44:00,PayPal,"Unit 2532 Box 2315, DPO AA 31607",Home Decor,10.91858039,110.9201529,Unit 2532 Box 2315,Unit 2532 Box 2315,AA,31607,Military/Abroad,2023-09-26,September,Tuesday,19,2023Q3,2023
744581,D,1,23.65395998,2024-04-06 02:08:00,PayPal,"USS Maxwell, FPO AE 03559",Home Decor,4.595357896,22.56697586,USS Maxwell,USS Maxwell,AE,03559,Military/Abroad,2024-04-06,April,Saturday,2,2024Q2,2024
326366,D,5,48.50268585,2023-06-19 19:58:00,Credit Card,"PSC 9176, Box 0928, APO AA 33561",Books,5.182664369,229.9447722,PSC 9176,Box 0928,AA,33561,Military/Abroad,2023-06-19,June,Monday,19,2023Q2,2023
244814,D,2,51.32433632,2023-12-29 11:52:00,PayPal,"PSC 1828, Box 9426, APO AP 98992",Home Decor,18.45693708,83.70287172,PSC 1828,Box 9426,AP,98992,Military/Abroad,2023-12-29,December,Friday,11,2023Q4,2023
356448,C,9,95.28046777,2023-10-26 20:57:00,Credit Card,"PSC 3216, Box 6589, APO AP 80913",Home Decor,9.670635325,774.5961708,PSC 3216,Box 6589,AP,80913,Military/Abroad,2023-10-26,October,Thursday,20,2023Q4,2023
511037,C,6,37.13372555,2023-05-25 17:24:00,PayPal,"Unit 0878 Box 5134, DPO AA 85544",Books,1.742746619,218.9194728,Unit 0878 Box 5134,Unit 0878 Box 5134,AA,85544,Military/Abroad,2023-05-25,May,Thursday,17,2023Q2,2023
215466,B,2,72.13733358,2023-07-20 04:29:00,Cash,"Unit 3336 Box 7940, DPO AE 22481",Books,0.946586594,142.9089825,Unit 3336 Box 7940,Unit 3336 Box 7940,AE,22481,Military/Abroad,2023-07-20,July,Thursday,4,2023Q3,2023
979416,D,6,87.7548476,2024-02-18 03:30:00,Cash,"Unit 0198 Box 1192, DPO AE 81922",Clothing,15.68834528,443.9253846,Unit 0198 Box 1192,Unit 0198 Box 1192,AE,81922,Military/Abroad,2024-02-18,February,Sunday,3,2024Q1,2024
269162,D,7,56.51426651,2023-06-14 11:41:00,Cash,"Unit 4077 Box 3284, DPO AE 43165",Books,6.915026082,368.2440317,Unit 4077 Box 3284,Unit 4077 Box 3284,AE,43165,Military/Abroad,2023-06-14,June,Wednesday,11,2023Q2,2023
90905,C,5,83.991146,2023-07-15 05:59:00,Debit Card,"PSC 9362, Box 8932, APO AP 76477",Home Decor,12.9581823,365.5371009,PSC 9362,Box 8932,AP,76477,Military/Abroad,2023-07-15,July,Saturday,5,2023Q3,2023
470626,C,3,37.43880739,2024-04-01 19:32:00,Cash,"PSC 9547, Box 1768, APO AP 47609",Clothing,3.333052056,108.5728573,PSC 9547,Box 1768,AP,47609,Military/Abroad,2024-04-01,April,Monday,19,2024Q2,2024
627033,B,1,15.7345887,2023-06-13 19:04:00,Cash,"Unit 2885 Box 8950, DPO AA 77187",Home Decor,9.204935642,14.28622993,Unit 2885 Box 8950,Unit 2885 Box 8950,AA,77187,Military/Abroad,2023-06-13,June,Tuesday,19,2023Q2,2023
268558,B,3,19.38703228,2023-09-04 06:53:00,PayPal,"Unit 1617 Box 1424, DPO AA 89923",Electronics,1.922152612,57.04315179,Unit 1617 Box 1424,Unit 1617 Box 1424,AA,89923,Military/Abroad,2023-09-04,September,Monday,6,2023Q3,2023
630583,C,2,44.41194132,2023-07-28 05:23:00,Credit Card,"Unit 9564 Box 1379, DPO AA 26842",Clothing,15.13365127,75.38158599,Unit 9564 Box 1379,Unit 9564 Box 1379,AA,26842,Military/Abroad,2023-07-28,July,Friday,5,2023Q3,2023
221126,B,5,38.15501699,2024-04-24 16:50:00,PayPal,"PSC 9989, Box 7107, APO AP 74714",Home Decor,13.31981955,165.3641879,PSC 9989,Box 7107,AP,74714,Military/Abroad,2024-04-24,April,Wednesday,16,2024Q2,2024
453408,D,3,25.98020829,2023-10-19 02:03:00,Debit Card,"PSC 2716, Box 1213, APO AE 81657",Books,0.964903556,77.18857302,PSC 2716,Box 1213,AE,81657,Military/Abroad,2023-10-19,October,Thursday,2,2023Q4,2023
217381,D,2,33.44951316,2023-12-01 09:47:00,Credit Card,"USNS Jordan, FPO AA 02286",Clothing,17.45495695,55.22183008,USNS Jordan,USNS Jordan,AA,02286,Military/Abroad,2023-12-01,December,Friday,9,2023Q4,2023
839575,B,4,82.06537296,2023-05-15 10:44:00,PayPal,"PSC 5907, Box 7124, APO AA 57696",Clothing,19.80154487,263.2606453,PSC 5907,Box 7124,AA,57696,Military/Abroad,2023-05-15,May,Monday,10,2023Q2,2023
998352,B,1,85.65607513,2023-06-06 14:58:00,PayPal,"USS Wilkinson, FPO AA 22114",Home Decor,9.854580261,77.21502846,USS Wilkinson,USS Wilkinson,AA,22114,Military/Abroad,2023-06-06,June,Tuesday,14,2023Q2,2023
612529,B,2,35.42659421,2023-09-30 10:05:00,Credit Card,"PSC 2509, Box 6861, APO AE 92218",Clothing,6.035153427,66.57708978,PSC 2509,Box 6861,AE,92218,Military/Abroad,2023-09-30,September,Saturday,10,2023Q3,2023
933222,C,4,77.79056061,2023-05-15 08:22:00,Debit Card,"Unit 8092 Box 2564, DPO AE 38524",Books,16.13875209,260.9445395,Unit 8092 Box 2564,Unit 8092 Box 2564,AE,38524,Military/Abroad,2023-05-15,May,Monday,8,2023Q2,2023
869633,C,4,90.68829805,2023-09-11 00:02:00,PayPal,"USCGC Jacobs, FPO AP 41673",Home Decor,15.12750477,307.8776858,USCGC Jacobs,USCGC Jacobs,AP,41673,Military/Abroad,2023-09-11,September,Monday,0,2023Q3,2023
939489,C,9,20.11111632,2024-03-12 15:59:00,PayPal,"Unit 0223 Box 4424, DPO AP 84061",Books,17.58143905,149.177634,Unit 0223 Box 4424,Unit 0223 Box 4424,AP,84061,Military/Abroad,2024-03-12,March,Tuesday,15,2024Q1,2024
669417,A,7,99.0768983,2023-10-07 23:59:00,Cash,"PSC 9107, Box 2077, APO AE 18060",Electronics,7.307851766,642.8555381,PSC 9107,Box 2077,AE,18060,Military/Abroad,2023-10-07,October,Saturday,23,2023Q4,2023
744131,C,1,26.86515671,2024-02-08 22:48:00,Cash,"Unit 4999 Box 5702, DPO AP 59787",Home Decor,8.519742064,24.57631465,Unit 4999 Box 5702,Unit 4999 Box 5702,AP,59787,Military/Abroad,2024-02-08,February,Thursday,22,2024Q1,2024
628039,B,4,71.70869743,2024-03-07 01:39:00,PayPal,"Unit 8916 Box 0228, DPO AE 02868",Electronics,3.215992696,277.6102038,Unit 8916 Box 0228,Unit 8916 Box 0228,AE,02868,Military/Abroad,2024-03-07,March,Thursday,1,2024Q1,2024
184922,B,2,52.63253144,2023-09-18 12:00:00,Debit Card,"PSC 0109, Box 8585, APO AP 62453",Electronics,10.02769388,94.70940462,PSC 0109,Box 8585,AP,62453,Military/Abroad,2023-09-18,September,Monday,12,2023Q3,2023
235878,A,9,84.28532011,2023-05-22 08:26:00,Credit Card,"PSC 5935, Box 6387, APO AA 40480",Electronics,13.39170974,656.9826722,PSC 5935,Box 6387,AA,40480,Military/Abroad,2023-05-22,May,Monday,8,2023Q2,2023
560157,B,1,72.88385891,2024-01-07 03:06:00,Debit Card,"PSC 1999, Box 7776, APO AE 75542",Books,1.97430554,71.44490885,PSC 1999,Box 7776,AE,75542,Military/Abroad,2024-01-07,January,Sunday,3,2024Q1,2024
846133,D,3,85.94167678,2024-03-17 06:24:00,Cash,"USCGC Wu, FPO AE 93494",Home Decor,13.23688162,223.6970363,USCGC Wu,USCGC Wu,AE,93494,Military/Abroad,2024-03-17,March,Sunday,6,2024Q1,2024
882631,A,4,90.6359375,2023-09-01 15:43:00,PayPal,"PSC 3726, Box 2454, APO AE 06471",Books,3.699198409,349.1325374,PSC 3726,Box 2454,AE,06471,Military/Abroad,2023-09-01,September,Friday,15,2023Q3,2023
50903,D,9,53.99909705,2023-06-23 17:04:00,PayPal,"Unit 7735 Box 1765, DPO AP 13284",Electronics,4.070476446,466.2096887,Unit 7735 Box 1765,Unit 7735 Box 1765,AP,13284,Military/Abroad,2023-06-23,June,Friday,17,2023Q2,2023
354225,A,2,74.82854654,2023-11-06 09:30:00,PayPal,"USCGC Brown, FPO AE 26800",Books,10.84717977,133.4235192,USCGC Brown,USCGC Brown,AE,26800,Military/Abroad,2023-11-06,November,Monday,9,2023Q4,2023
965893,A,4,50.35207533,2024-03-23 15:52:00,Credit Card,"PSC 2620, Box 9626, APO AP 25421",Clothing,8.163226732,184.966885,PSC 2620,Box 9626,AP,25421,Military/Abroad,2024-03-23,March,Saturday,15,2024Q1,2024
157854,C,2,59.39147802,2023-08-14 11:51:00,Debit Card,"USS Huffman, FPO AA 55770",Home Decor,1.60199896,116.8800543,USS Huffman,USS Huffman,AA,55770,Military/Abroad,2023-08-14,August,Monday,11,2023Q3,2023
473875,C,4,67.99285886,2024-01-22 21:26:00,Debit Card,"PSC 1057, Box 3794, APO AE 39239",Home Decor,17.80500823,223.546899,PSC 1057,Box 3794,AE,39239,Military/Abroad,2024-01-22,January,Monday,21,2024Q1,2024
186040,C,9,63.18228797,2024-03-28 10:34:00,Cash,"PSC 1308, Box 6579, APO AE 00510",Books,7.404299118,526.5367414,PSC 1308,Box 6579,AE,00510,Military/Abroad,2024-03-28,March,Thursday,10,2024Q1,2024
715378,C,7,96.82629541,2024-01-09 05:22:00,PayPal,"Unit 4062 Box 8701, DPO AA 20002",Clothing,2.763992335,659.0501682,Unit 4062 Box 8701,Unit 4062 Box 8701,AA,20002,Military/Abroad,2024-01-09,January,Tuesday,5,2024Q1,2024
404517,D,8,30.44322471,2023-11-03 10:41:00,PayPal,"PSC 4594, Box 0337, APO AP 77900",Electronics,0.438792998,242.4771358,PSC 4594,Box 0337,AP,77900,Military/Abroad,2023-11-03,November,Friday,10,2023Q4,2023
354961,C,2,87.70840909,2023-05-26 20:00:00,PayPal,"PSC 8052, Box 2947, APO AP 09482",Books,14.88249361,149.3104214,PSC 8052,Box 2947,AP,09482,Military/Abroad,2023-05-26,May,Friday,20,2023Q2,2023
26616,D,4,59.19654725,2024-02-14 08:37:00,Debit Card,"Unit 1930 Box 9476, DPO AE 01039",Home Decor,6.166815889,222.1840207,Unit 1930 Box 9476,Unit 1930 Box 9476,AE,01039,Military/Abroad,2024-02-14,February,Wednesday,8,2024Q1,2024
546834,A,1,34.05398126,2023-06-18 15:12:00,Debit Card,"USNV Brown, FPO AE 09161",Electronics,6.493567243,31.84266309,USNV Brown,USNV Brown,AE,09161,Military/Abroad,2023-06-18,June,Sunday,15,2023Q2,2023
14136,C,5,12.18754805,2023-10-30 18:35:00,PayPal,"USS Collins, FPO AE 59189",Clothing,14.82510142,51.90365847,USS Collins,USS Collins,AE,59189,Military/Abroad,2023-10-30,October,Monday,18,2023Q4,2023
296678,B,5,48.52112362,2024-02-03 13:48:00,Cash,"Unit 6022 Box 9990, DPO AP 31109",Clothing,3.030085452,235.2544605,Unit 6022 Box 9990,Unit 6022 Box 9990,AP,31109,Military/Abroad,2024-02-03,February,Saturday,13,2024Q1,2024
86142,B,1,31.73781162,2023-12-01 09:15:00,PayPal,"PSC 2550, Box 9288, APO AP 12460",Clothing,10.57343847,28.38203364,PSC 2550,Box 9288,AP,12460,Military/Abroad,2023-12-01,December,Friday,9,2023Q4,2023
844862,A,4,53.39625613,2023-09-11 01:13:00,PayPal,"USS Chandler, FPO AP 59299",Books,12.3707979,187.1628528,USS Chandler,USS Chandler,AP,59299,Military/Abroad,2023-09-11,September,Monday,1,2023Q3,2023
976926,D,9,94.83328098,2023-10-29 06:03:00,Credit Card,"Unit 3834 Box 6910, DPO AA 94601",Clothing,11.07833631,758.9459805,Unit 3834 Box 6910,Unit 3834 Box 6910,AA,94601,Military/Abroad,2023-10-29,October,Sunday,6,2023Q4,2023
334520,C,3,61.87253512,2024-01-21 13:55:00,Cash,"PSC 8162, Box 2679, APO AP 87556",Clothing,17.83799769,152.5071412,PSC 8162,Box 2679,AP,87556,Military/Abroad,2024-01-21,January,Sunday,13,2024Q1,2024
71146,C,5,35.16189042,2024-04-10 09:35:00,Cash,"Unit 3290 Box 7822, DPO AE 98583",Home Decor,5.745082083,165.7090548,Unit 3290 Box 7822,Unit 3290 Box 7822,AE,98583,Military/Abroad,2024-04-10,April,Wednesday,9,2024Q2,2024
251360,D,7,20.81471279,2023-11-30 00:34:00,Credit Card,"PSC 1353, Box 4306, APO AA 51381",Electronics,15.23903968,123.4992531,PSC 1353,Box 4306,AA,51381,Military/Abroad,2023-11-30,November,Thursday,0,2023Q4,2023
251066,B,6,61.30016902,2023-06-21 08:45:00,Credit Card,"PSC 9305, Box 1019, APO AA 84194",Electronics,0.567451198,365.7139229,PSC 9305,Box 1019,AA,84194,Military/Abroad,2023-06-21,June,Wednesday,8,2023Q2,2023
18070,D,7,18.87704547,2024-04-26 17:36:00,Credit Card,"USS Martinez, FPO AA 62713",Books,11.84068626,116.4931162,USS Martinez,USS Martinez,AA,62713,Military/Abroad,2024-04-26,April,Friday,17,2024Q2,2024
884339,A,6,16.91409437,2023-11-13 10:05:00,Credit Card,"Unit 5709 Box 7811, DPO AP 84258",Books,18.35843358,82.85358953,Unit 5709 Box 7811,Unit 5709 Box 7811,AP,84258,Military/Abroad,2023-11-13,November,Monday,10,2023Q4,2023
899112,B,8,45.36993583,2023-12-17 09:17:00,Cash,"Unit 1853 Box 8162, DPO AP 28019",Books,7.20276393,336.8163717,Unit 1853 Box 8162,Unit 1853 Box 8162,AP,28019,Military/Abroad,2023-12-17,December,Sunday,9,2023Q4,2023
810903,C,2,48.6112633,2023-12-31 10:19:00,Cash,"Unit 8092 Box 2575, DPO AE 65519",Electronics,0.249024316,96.98041887,Unit 8092 Box 2575,Unit 8092 Box 2575,AE,65519,Military/Abroad,2023-12-31,December,Sunday,10,2023Q4,2023
76977,A,7,21.79662919,2023-08-23 05:11:00,PayPal,"PSC 4950, Box 9526, APO AP 72872",Electronics,11.10566116,135.6317859,PSC 4950,Box 9526,AP,72872,Military/Abroad,2023-08-23,August,Wednesday,5,2023Q3,2023
892491,D,7,31.04342648,2024-01-30 13:19:00,Credit Card,"USNV Hancock, FPO AA 84608",Electronics,9.643390771,196.3485129,USNV Hancock,USNV Hancock,AA,84608,Military/Abroad,2024-01-30,January,Tuesday,13,2024Q1,2024
434083,A,6,83.90597867,2023-09-30 22:59:00,Cash,"PSC 4028, Box 2560, APO AP 15262",Clothing,1.355466296,496.6119685,PSC 4028,Box 2560,AP,15262,Military/Abroad,2023-09-30,September,Saturday,22,2023Q3,2023
386671,C,1,66.10796848,2023-09-27 04:14:00,Cash,"USNS Mendoza, FPO AA 93469",Electronics,3.503578583,63.79182385,USNS Mendoza,USNS Mendoza,AA,93469,Military/Abroad,2023-09-27,September,Wednesday,4,2023Q3,2023
540162,A,9,66.67265908,2024-03-11 05:40:00,PayPal,"PSC 2335, Box 1469, APO AE 63031",Home Decor,2.164626729,587.0650039,PSC 2335,Box 1469,AE,63031,Military/Abroad,2024-03-11,March,Monday,5,2024Q1,2024
799143,B,5,73.08412257,2024-02-26 12:43:00,Credit Card,"PSC 9342, Box 9561, APO AP 19354",Home Decor,1.794640113,358.8626279,PSC 9342,Box 9561,AP,19354,Military/Abroad,2024-02-26,February,Monday,12,2024Q1,2024
297715,B,8,38.79374017,2023-06-24 06:33:00,Credit Card,"Unit 3513 Box 7819, DPO AA 71258",Electronics,15.27733612,262.9367208,Unit 3513 Box 7819,Unit 3513 Box 7819,AA,71258,Military/Abroad,2023-06-24,June,Saturday,6,2023Q2,2023
893436,A,3,19.2761463,2024-02-02 01:12:00,Credit Card,"USS Chase, FPO AP 62362",Books,0.355244023,57.62300684,USS Chase,USS Chase,AP,62362,Military/Abroad,2024-02-02,February,Friday,1,2024Q1,2024
8414,A,1,75.53163695,2023-05-16 10:09:00,Cash,"USS Jackson, FPO AP 25870",Home Decor,2.342279344,73.76247501,USS Jackson,USS Jackson,AP,25870,Military/Abroad,2023-05-16,May,Tuesday,10,2023Q2,2023
676671,A,9,69.39248447,2023-06-07 20:39:00,PayPal,"Unit 3078 Box 3706, DPO AE 45957",Electronics,17.62017618,514.4886581,Unit 3078 Box 3706,Unit 3078 Box 3706,AE,45957,Military/Abroad,2023-06-07,June,Wednesday,20,2023Q2,2023
627049,B,3,86.54647928,2023-10-06 19:02:00,Cash,"Unit 7761 Box 2981, DPO AP 38169",Electronics,15.27851841,219.9703785,Unit 7761 Box 2981,Unit 7761 Box 2981,AP,38169,Military/Abroad,2023-10-06,October,Friday,19,2023Q4,2023
647882,C,9,60.20998577,2023-07-04 22:01:00,Debit Card,"PSC 8441, Box 7206, APO AA 22626",Electronics,14.47225808,463.4661712,PSC 8441,Box 7206,AA,22626,Military/Abroad,2023-07-04,July,Tuesday,22,2023Q3,2023
596931,C,1,73.52007041,2024-03-02 11:22:00,Cash,"USNS Fletcher, FPO AE 30881",Electronics,9.673998491,66.40773991,USNS Fletcher,USNS Fletcher,AE,30881,Military/Abroad,2024-03-02,March,Saturday,11,2024Q1,2024
575953,D,4,83.05855467,2023-07-19 19:42:00,PayPal,"PSC 5301, Box 0119, APO AP 61097",Clothing,4.293930316,317.9683128,PSC 5301,Box 0119,AP,61097,Military/Abroad,2023-07-19,July,Wednesday,19,2023Q3,2023
202425,B,9,60.92565389,2023-10-13 07:52:00,Credit Card,"PSC 0283, Box 9193, APO AP 79827",Electronics,2.49719463,534.6379956,PSC 0283,Box 9193,AP,79827,Military/Abroad,2023-10-13,October,Friday,7,2023Q4,2023
508679,C,3,29.27799679,2024-04-11 17:20:00,PayPal,"PSC 5833, Box 0661, APO AP 16760",Clothing,8.95379494,79.96951498,PSC 5833,Box 0661,AP,16760,Military/Abroad,2024-04-11,April,Thursday,17,2024Q2,2024
305028,D,5,79.6322443,2024-01-18 20:29:00,Debit Card,"PSC 6137, Box 6784, APO AE 13753",Home Decor,0.809856689,394.9366862,PSC 6137,Box 6784,AE,13753,Military/Abroad,2024-01-18,January,Thursday,20,2024Q1,2024
343252,C,2,29.25139809,2024-03-12 13:15:00,PayPal,"USCGC Lane, FPO AE 50866",Books,11.79690479,51.60127702,USCGC Lane,USCGC Lane,AE,50866,Military/Abroad,2024-03-12,March,Tuesday,13,2024Q1,2024
497532,D,5,28.22820669,2023-11-07 13:25:00,Debit Card,"PSC 3133, Box 0458, APO AA 52475",Clothing,6.820739698,131.514171,PSC 3133,Box 0458,AA,52475,Military/Abroad,2023-11-07,November,Tuesday,13,2023Q4,2023
820071,B,4,86.92649109,2023-07-08 07:50:00,PayPal,"USCGC Lee, FPO AA 73340",Books,1.454017993,342.6502571,USCGC Lee,USCGC Lee,AA,73340,Military/Abroad,2023-07-08,July,Saturday,7,2023Q3,2023
340810,D,5,45.56148938,2023-10-02 09:00:00,PayPal,"USNS Oliver, FPO AP 46179",Electronics,9.39785268,206.3984386,USNS Oliver,USNS Oliver,AP,46179,Military/Abroad,2023-10-02,October,Monday,9,2023Q4,2023
